order_id,customer_id,order_date,status,shipping_city,shipping_state,total_amount,first_name,last_name,email,phone,age,gender,city,state,income_level,join_date,is_active,is_outlier
5550,5961,2022-06-11,completed,Kalyan-Dombivli,Bihar,455950.81,Anahi,Verma,hunarsehgal@example.org,534202634,22,Female,Kalyan-Dombivli,Bihar,Low,2024-01-30,True,True
5565,3621,2022-04-06,completed,Hajipur,Uttar Pradesh,426270.48,Nayantara,Halder,xahuja@example.net,959243981,38,Male,Hajipur,Uttar Pradesh,Premium,2024-08-30,True,True
5686,1731,2023-05-06,completed,Alappuzha,Maharashtra,639085.65,Riya,Vohra,vbhakta@example.net,5571663282,30,Male,Alappuzha,Maharashtra,Low,2023-01-18,True,True
5726,10499,2024-09-03,delivered,Haldia,Punjab,337224.28,Darshit,Dada,amblekismat@example.org,8732885736,34,Male,Haldia,Punjab,High,2024-02-04,True,True
5910,4842,2023-07-29,completed,Bhubaneswar,Uttar Pradesh,372163.63,Pihu,Barad,dmaharaj@example.net,5576341625,39,Male,Bhubaneswar,Uttar Pradesh,Premium,2023-10-26,True,True
5960,10301,2024-11-29,shipped,Ghaziabad,Bihar,348587.47,Faiyaz,Sur,ntripathi@example.com,4660739813,34,Male,Ghaziabad,Bihar,High,2024-11-22,True,True
5969,6876,2024-06-25,cancelled,Nadiad,Tamil Nadu,419525.13,Hunar,Cheema,tanya31@example.com,5945113436,50,Female,Nadiad,Tamil Nadu,High,2022-01-15,True,True
6003,2986,2022-09-11,completed,Guntakal,Maharashtra,482763.61,Shamik,Sridhar,tchauhan@example.com,4385633759,30,Male,Guntakal,Maharashtra,Low,2024-12-12,True,True
6025,3535,2023-08-29,pending,Rohtak,Uttar Pradesh,555166.83,Pari,Mani,alisharajan@example.com,913246518359,44,Female,Rohtak,Uttar Pradesh,Low,2023-11-07,True,True
6067,17585,2022-05-31,processing,Muzaffarnagar,Uttar Pradesh,515028.91,Kanav,Andra,dhanushjain@example.org,996061513,31,Female,Muzaffarnagar,Uttar Pradesh,Medium,2022-09-15,True,True
6223,18781,2024-05-18,completed,Tenali,Uttar Pradesh,446958.95,Manjari,Srinivasan,amani84@example.com,912787648574,39,Male,Tenali,Uttar Pradesh,Low,2024-01-08,True,True
6227,14747,2023-01-15,delivered,Bally,Maharashtra,419629.75,Kaira,Sengupta,neysa90@example.com,9146625087,32,Male,Bally,Maharashtra,High,2024-05-29,True,True
6283,18191,2022-08-22,pending,Tiruchirappalli,Maharashtra,626252.57,Ehsaan,Bhagat,shamik15@example.org,8612180624,30,Male,Tiruchirappalli,Maharashtra,Medium,2022-07-09,True,True
6292,4034,2023-06-20,cancelled,Jammu,Tamil Nadu,386646.86,Hunar,Sen,chararmaan@example.com,913077900121,38,Male,Jammu,Tamil Nadu,Medium,2022-10-08,True,True
6301,17493,2022-08-15,completed,Karawal Nagar,Tamil Nadu,548853.56,Hansh,Hari,guptaadira@example.com,4277713980,19,Female,Karawal Nagar,Tamil Nadu,High,2022-10-15,True,True
6319,19071,2023-11-14,completed,Gwalior,West Bengal,448932.77,Kimaya,Buch,shraydua@example.org,2982974246,47,Female,Gwalior,West Bengal,Low,2024-10-14,False,True
6333,8808,2023-08-01,pending,Ujjain,Kerala,480466.12,Mishti,Vaidya,aayushchoudhary@example.net,9190897682,26,Male,Ujjain,Kerala,Low,2023-12-10,True,True
6359,11876,2023-08-15,completed,Jamshedpur,Rajasthan,369767.37,Manjari,Lalla,ahana-93@example.com,7655177631,26,Male,Jamshedpur,Rajasthan,Medium,2022-08-31,True,True
6438,15413,2022-09-18,completed,Raurkela Industrial Township,Madhya Pradesh,376887.66,Priyansh,Sekhon,tarabasu@example.org,911129974573,39,Male,Raurkela Industrial Township,Madhya Pradesh,Low,2024-11-18,True,True
6465,4034,2022-09-02,completed,Jammu,Tamil Nadu,619953.99,Hunar,Sen,chararmaan@example.com,913077900121,38,Male,Jammu,Tamil Nadu,Medium,2022-10-08,True,True
6491,10653,2023-06-05,completed,Mehsana,Telangana,496647.38,Sara,Barad,heervala@example.org,5786262181,22,Female,Mehsana,Telangana,Medium,2024-04-15,True,True
6512,10464,2023-04-20,completed,Sangli-Miraj & Kupwad,Maharashtra,334785.61,Kabir,Lala,balanishita@example.net,5392298993,22,Female,Sangli-Miraj & Kupwad,Maharashtra,Medium,2024-11-11,True,True
6513,2211,2022-09-13,completed,Vijayawada,Tamil Nadu,467131.33,Azad,Acharya,tara02@example.com,918986832120,40,Male,Vijayawada,Tamil Nadu,Medium,2023-02-15,True,True
6551,1438,2023-02-16,cancelled,Rajpur Sonarpur,Uttar Pradesh,424082.68,Taimur,Ranganathan,battaanika@example.com,1524461440,22,Female,Rajpur Sonarpur,Uttar Pradesh,Low,2023-01-17,True,True
6580,6015,2023-06-07,completed,Raichur,Uttar Pradesh,413625.78,Pari,Dani,parimallick@example.com,5758240834,28,Male,Raichur,Uttar Pradesh,High,2024-03-05,True,True
6597,12884,2024-03-30,completed,Jamshedpur,Bihar,522424.11,Jhanvi,Varty,vasajayesh@example.org,3684485232,37,Male,Jamshedpur,Bihar,Low,2023-07-06,True,True
6613,18611,2022-03-14,completed,Vasai-Virar,Telangana,637888.19,Hansh,Johal,tanyakapur@example.org,916899218150,46,Male,Vasai-Virar,Telangana,Low,2023-06-19,True,True
6672,1722,2024-07-22,cancelled,Rourkela,Gujarat,647380.03,Ishaan,Brar,yashvisidhu@example.net,9667715390,33,Male,Rourkela,Gujarat,Low,2023-11-01,True,True
6739,13160,2024-07-22,delivered,Bihar Sharif,Delhi,472195.57,Tiya,Ganesh,purab17@example.com,2169810513,40,Male,Bihar Sharif,Delhi,High,2023-03-18,True,True
6751,19502,2024-12-01,completed,Morbi,Uttar Pradesh,377939.79,Prerak,Raja,yadavvihaan@example.org,6949533036,20,Male,Morbi,Uttar Pradesh,Low,2022-02-27,True,True
6853,5335,2024-04-05,completed,Serampore,Karnataka,505629.36,Rhea,Goyal,jwason@example.net,2859712157,48,Female,Serampore,Karnataka,Medium,2022-03-20,True,True
6872,18325,2022-04-17,shipped,Bhimavaram,West Bengal,386921.54,Fateh,Swaminathan,hlad@example.com,8733968371,47,Male,Bhimavaram,West Bengal,Medium,2023-11-23,True,True
6887,7606,2024-06-24,completed,Raiganj,Rajasthan,524452.19,Gatik,Manda,kalakimaya@example.org,916143806118,22,Female,Raiganj,Rajasthan,Premium,2022-07-06,True,True
6972,7450,2024-09-01,completed,Durgapur,Bihar,575033.99,Lavanya,Seshadri,nishithrajan@example.org,914905410892,34,Female,Durgapur,Bihar,High,2023-08-28,True,True
6979,9835,2024-08-25,delivered,Bhalswa Jahangir Pur,Rajasthan,365097.79,Nehmat,Goel,bansalvedika@example.org,4880349033,29,Male,Bhalswa Jahangir Pur,Rajasthan,Low,2023-11-29,True,True
6988,13407,2022-12-07,completed,Panipat,Kerala,445436.36,Riaan,De,qsaxena@example.com,2336324410,40,Male,Panipat,Kerala,Medium,2022-08-28,True,True
6990,13518,2022-03-06,completed,Bhilwara,Uttar Pradesh,325372.42,Aaryahi,Banik,samaira98@example.org,911281001773,28,Male,Bhilwara,Uttar Pradesh,Medium,2022-02-07,True,True
7030,9356,2022-05-22,completed,Mira-Bhayandar,West Bengal,522645.13,Aaryahi,Seth,ebajaj@example.com,910125958107,36,Male,Mira-Bhayandar,West Bengal,Medium,2024-03-26,True,True
7086,15791,2023-01-31,completed,Rajahmundry,Madhya Pradesh,495702.53,Ivan,Jaggi,vritikauppal@example.com,910645079320,53,Male,Rajahmundry,Madhya Pradesh,Medium,2024-10-13,True,True
7167,5694,2023-04-03,shipped,Burhanpur,Uttar Pradesh,670954.18,Zaina,Mall,seher47@example.net,918959421145,32,Male,Burhanpur,Uttar Pradesh,Low,2022-07-06,True,True
7216,13985,2024-12-03,completed,Tiruchirappalli,Maharashtra,529840.97,Kanav,Rama,anya40@example.com,6328846218,34,Female,Tiruchirappalli,Maharashtra,Medium,2022-09-01,True,True
7240,16368,2024-04-11,pending,Vijayawada,Madhya Pradesh,776872.93,Bhamini,Sem,hrishitabali@example.org,913002682615,41,Female,Vijayawada,Madhya Pradesh,High,2024-01-17,True,True
7311,785,2023-07-11,delivered,Bharatpur,Tamil Nadu,623246.33,Akarsh,Varughese,ctripathi@example.com,8936289696,57,Male,Bharatpur,Tamil Nadu,Medium,2023-02-14,True,True
7373,12933,2024-12-27,delivered,Bhubaneswar,Tamil Nadu,331090.9,Anaya,Sant,thakkarkashvi@example.net,1251512306,47,Female,Bhubaneswar,Tamil Nadu,Medium,2022-06-28,True,True
7381,7190,2024-05-13,shipped,Tenali,Uttar Pradesh,407408.44,Miraan,Srinivasan,bhattialisha@example.com,5756793770,22,Male,Tenali,Uttar Pradesh,Medium,2023-10-31,True,True
7430,715,2024-05-17,processing,Shivpuri,Rajasthan,452016.63,Pihu,Kuruvilla,kaulzara@example.org,1602529867,19,Female,Shivpuri,Rajasthan,High,2024-10-12,True,True
7507,18022,2024-04-19,completed,Suryapet,Maharashtra,384770.56,Myra,Rajagopal,rhea05@example.net,200119674,49,Female,Suryapet,Maharashtra,Medium,2022-10-02,True,True
7512,6853,2022-08-03,completed,Miryalaguda,Uttar Pradesh,399457.0,Amani,Brahmbhatt,devanshsahni@example.net,911942897826,43,Male,Miryalaguda,Uttar Pradesh,Low,2022-06-26,True,True
7533,17512,2022-09-09,completed,Mumbai,Karnataka,391462.91,Shamik,Seth,riya69@example.org,919815635789,34,Male,Mumbai,Karnataka,High,2023-06-09,True,True
7559,16205,2024-06-12,delivered,Kozhikode,Uttar Pradesh,510743.16,Anika,Krishnamurthy,hdutt@example.com,1419690666,27,Male,Kozhikode,Uttar Pradesh,Medium,2024-06-04,True,True
7588,14872,2024-05-18,cancelled,Shimla,Uttar Pradesh,467095.06,Nirvi,Mander,odey@example.net,910360809824,37,Female,Shimla,Uttar Pradesh,Low,2022-07-15,True,True
7639,18683,2023-12-15,completed,Kakinada,Rajasthan,358327.78,Tara,Karan,kalatiya@example.net,6687584232,20,Female,Kakinada,Rajasthan,Medium,2023-10-21,True,True
7642,9409,2022-10-27,completed,Tinsukia,Telangana,390343.21,Ivan,Balakrishnan,uthkarshdhaliwal@example.net,6247762704,44,Female,Tinsukia,Telangana,High,2024-10-01,False,True
7719,13367,2022-10-23,completed,Kadapa,Punjab,450668.05,Ayesha,Edwin,tejascherian@example.net,8066463442,33,Male,Kadapa,Punjab,Medium,2022-08-27,True,True
7859,19256,2024-06-16,completed,Durgapur,Uttar Pradesh,568314.15,Zara,Grover,ybir@example.net,750530585,30,Male,Durgapur,Uttar Pradesh,Low,2024-09-18,True,True
7929,19809,2023-11-23,completed,Jorhat,Tamil Nadu,396715.21,Yashvi,Bali,shayaksuresh@example.com,3107145751,41,Female,Jorhat,Tamil Nadu,Medium,2024-01-25,True,True
7939,7926,2022-11-20,completed,Bihar Sharif,Uttar Pradesh,396280.05,Arhaan,Sami,desaihimmat@example.com,1200786550,21,Female,Bihar Sharif,Uttar Pradesh,Low,2023-04-08,True,True
7956,15187,2024-02-27,completed,Thane,Maharashtra,618860.1,Jayan,Batra,zbatta@example.org,3480236160,33,Female,Thane,Maharashtra,Low,2022-10-11,False,True
8046,9557,2023-05-16,shipped,Mehsana,Maharashtra,740414.75,Kashvi,Ramaswamy,mehulvala@example.com,916666256053,41,Male,Mehsana,Maharashtra,Medium,2024-12-01,True,True
8067,19427,2022-07-18,completed,Raipur,Kerala,384400.45,Jiya,Sem,tkibe@example.com,8488408416,27,Male,Raipur,Kerala,Medium,2023-09-15,True,True
8077,17876,2023-09-20,processing,Faridabad,Karnataka,499457.95,Darshit,Sanghvi,tara14@example.org,8161865014,39,Female,Faridabad,Karnataka,High,2024-09-09,False,True
8115,3796,2024-02-09,completed,Nandyal,Madhya Pradesh,511159.65,Eva,Bala,bhaktaazad@example.com,844445325,39,Female,Nandyal,Madhya Pradesh,Medium,2022-07-27,True,True
8121,3591,2024-11-17,cancelled,Bareilly,Kerala,457229.99,Charvi,Ratta,fatehgupta@example.org,2786348765,45,Female,Bareilly,Kerala,Low,2022-07-27,True,True
8143,14629,2022-11-19,shipped,Kirari Suleman Nagar,Maharashtra,424476.1,Amani,Lall,mlalla@example.org,8085857538,39,Female,Kirari Suleman Nagar,Maharashtra,Low,2022-09-24,True,True
8156,19132,2022-10-12,completed,Nagercoil,Bihar,557949.39,Fateh,Ram,janne@example.org,5886087177,21,Female,Nagercoil,Bihar,Low,2022-03-04,True,True
8193,4936,2024-06-10,completed,Gandhidham,West Bengal,485068.8,Tanya,Sule,ojasmani@example.net,1561354663,35,Male,Gandhidham,West Bengal,High,2022-10-31,False,True
8200,16580,2023-10-11,processing,South Dumdum,Madhya Pradesh,518975.69,Ishaan,Varughese,jbhatt@example.net,4603458273,36,Female,South Dumdum,Madhya Pradesh,Low,2024-09-20,True,True
8218,7532,2024-10-02,completed,Gandhidham,Telangana,465239.05,Tiya,Venkatesh,rayanika@example.net,2468984147,33,Female,Gandhidham,Telangana,High,2022-10-16,False,True
8288,8484,2023-07-13,completed,Bikaner,Uttar Pradesh,590934.21,Anvi,Sethi,kohliehsaan@example.com,5141406171,18,Female,Bikaner,Uttar Pradesh,High,2024-11-18,True,True
8355,18002,2022-11-10,completed,Jabalpur,Madhya Pradesh,577002.08,Sana,Bera,jiya08@example.com,914454842783,42,Female,Jabalpur,Madhya Pradesh,Medium,2024-06-16,True,True
8379,9902,2023-12-10,shipped,Sultan Pur Majra,Uttar Pradesh,435498.62,Arhaan,Yogi,zoya21@example.com,914049263074,39,Male,Sultan Pur Majra,Uttar Pradesh,Medium,2024-10-02,True,True
8384,11527,2024-09-16,completed,Yamunanagar,Maharashtra,341457.82,Indrajit,Magar,pariiyer@example.org,919019939370,38,Male,Yamunanagar,Maharashtra,Low,2023-06-17,True,True
8428,4365,2022-06-10,shipped,Bharatpur,Uttar Pradesh,354444.92,Azad,Dalal,sahilchadha@example.org,914177921170,25,Male,Bharatpur,Uttar Pradesh,High,2022-09-10,True,True
8443,10853,2022-06-24,cancelled,Jorhat,Tamil Nadu,418364.86,Priyansh,Bansal,mamootyraval@example.net,1434141693,38,Male,Jorhat,Tamil Nadu,Medium,2023-03-09,True,True
8454,448,2023-09-05,completed,Dehri,Bihar,692393.67,Biju,Hegde,sahotanayantara@example.org,846684550,49,Male,Dehri,Bihar,Low,2024-08-06,True,True
8474,17309,2022-06-26,delivered,Ludhiana,Telangana,503461.1,Diya,Basak,dsamra@example.com,2005126532,57,Male,Ludhiana,Telangana,Medium,2022-08-28,False,True
8495,18502,2023-12-24,shipped,New Delhi,Uttar Pradesh,482654.14,Kiara,Divan,mamooty72@example.net,2103721061,51,Female,New Delhi,Uttar Pradesh,Medium,2022-07-05,True,True
8507,1334,2024-03-14,shipped,Bulandshahr,Punjab,644779.06,Priyansh,Kala,lakshitarya@example.com,7306718222,28,Female,Bulandshahr,Punjab,High,2024-01-09,True,True
8511,16644,2023-11-17,completed,Vijayawada,Madhya Pradesh,667148.75,Baiju,Ahuja,iwali@example.net,917907198888,31,Female,Vijayawada,Madhya Pradesh,Low,2023-09-23,True,True
8554,8078,2022-07-10,completed,Bokaro,Maharashtra,401346.35,Misha,Loke,bzacharia@example.com,7920175038,46,Male,Bokaro,Maharashtra,Low,2024-05-09,True,True
8560,8404,2024-06-30,pending,Nangloi Jat,Delhi,447359.96,Shaan,Deep,tejas17@example.org,910115561945,40,Male,Nangloi Jat,Delhi,Medium,2024-03-22,True,True
8634,16719,2024-01-23,completed,Hyderabad,West Bengal,480466.12,Indranil,Sundaram,sonitara@example.org,910044969537,18,Male,Hyderabad,West Bengal,Medium,2022-01-12,True,True
8660,14918,2024-12-10,completed,Medininagar,Uttar Pradesh,450500.88,Jayant,Kala,jayantsubramaniam@example.net,6772621198,34,Female,Medininagar,Uttar Pradesh,Medium,2023-06-11,False,True
8684,12986,2023-02-06,completed,Parbhani,West Bengal,345770.1,Nehmat,Uppal,bgarde@example.com,4895026165,57,Female,Parbhani,West Bengal,Medium,2023-10-10,True,True
8706,7386,2023-10-01,completed,Bhusawal,Tamil Nadu,584412.04,Urvi,Agrawal,schopra@example.org,915364207363,18,Male,Bhusawal,Tamil Nadu,High,2023-10-17,True,True
8720,7993,2023-01-28,delivered,Raichur,Punjab,367870.84,Rati,Chaudhari,keya53@example.com,7965408515,25,Male,Raichur,Punjab,Medium,2023-09-29,True,True
8762,16970,2024-11-06,completed,Surendranagar Dudhrej,Maharashtra,549089.95,Anahi,Andra,anahichadha@example.org,78469211,42,Male,Surendranagar Dudhrej,Maharashtra,High,2023-08-03,True,True
8812,12980,2022-12-27,completed,Haridwar,Maharashtra,376897.32,Arhaan,Mall,vihaan29@example.org,6738663550,32,Male,Haridwar,Maharashtra,High,2024-12-30,True,True
8820,15943,2023-06-20,cancelled,Latur,Bihar,350796.49,Aaina,Kothari,odua@example.net,6886816877,34,Male,Latur,Bihar,Medium,2023-07-29,True,True
8847,13613,2024-04-11,completed,Bhiwandi,Madhya Pradesh,565927.74,Aayush,Tata,diyalad@example.com,2163653462,32,Female,Bhiwandi,Madhya Pradesh,Low,2022-08-15,True,True
8938,3673,2024-01-31,completed,Nashik,Gujarat,346564.6,Nehmat,Chandran,samihaanand@example.org,910565723861,55,Male,Nashik,Gujarat,Low,2022-04-29,True,True
9005,11320,2023-11-22,completed,Bhubaneswar,Karnataka,647447.87,Charvi,Bumb,sabharwalpranay@example.com,3356308239,22,Female,Bhubaneswar,Karnataka,Low,2022-01-19,True,True
9035,14017,2024-07-14,completed,Kavali,Tamil Nadu,470898.08,Jivin,Magar,svaidya@example.com,8400544773,42,Male,Kavali,Tamil Nadu,Premium,2022-10-22,True,True
9084,10445,2022-10-27,completed,Kolhapur,Madhya Pradesh,497904.3,Ela,Mane,vreddy@example.net,5681197516,49,Female,Kolhapur,Madhya Pradesh,Low,2024-07-27,True,True
9099,2770,2024-07-01,completed,Moradabad,Maharashtra,446002.1,Navya,Chada,fkuruvilla@example.org,917837318359,18,Male,Moradabad,Maharashtra,Medium,2022-09-23,True,True
9110,15964,2022-03-30,completed,Moradabad,Madhya Pradesh,419468.01,Ishaan,Badami,faiyaziyengar@example.com,9329800771,24,Male,Moradabad,Madhya Pradesh,Medium,2023-09-08,True,True
9172,14891,2022-08-24,completed,Dehri,Madhya Pradesh,512799.8,Prerak,Bhatt,taraamira@example.net,2002151003,30,Female,Dehri,Madhya Pradesh,High,2022-09-23,True,True
9178,1889,2023-06-07,completed,Satara,Kerala,340158.81,Abram,Bhalla,tsharaf@example.org,7344794592,21,Female,Satara,Kerala,High,2024-11-13,True,True
9187,7279,2023-10-31,completed,Barasat,Rajasthan,878961.71,Madhup,Chana,sram@example.org,722298124,50,Male,Barasat,Rajasthan,Medium,2022-03-07,True,True
9192,1208,2022-01-01,completed,Ghaziabad,Tamil Nadu,438096.04,Mahika,Agrawal,miraan34@example.com,914747648455,43,Male,Ghaziabad,Tamil Nadu,Low,2023-11-10,True,True
9194,11609,2024-09-10,completed,Phusro,Uttar Pradesh,374228.06,Hiran,Magar,ymagar@example.com,3798324283,56,Female,Phusro,Uttar Pradesh,Low,2023-02-06,True,True
9215,6856,2022-08-01,completed,Thane,Uttar Pradesh,502816.62,Seher,Manda,bhagatjiya@example.org,7813716097,35,Female,Thane,Uttar Pradesh,Low,2023-07-29,True,True
9266,8062,2022-03-16,shipped,Kolhapur,Gujarat,359058.74,Tejas,Grover,jvarma@example.com,1589271259,37,Female,Kolhapur,Gujarat,Low,2024-09-01,True,True
9316,16084,2022-06-16,processing,Morena,Gujarat,371000.87,Indranil,Salvi,ranbirkanda@example.com,7233379497,46,Male,Morena,Gujarat,Medium,2023-03-17,True,True
9350,16930,2022-11-04,completed,Bhusawal,Rajasthan,623931.09,Ojas,Barad,dkakar@example.net,919184300960,40,Female,Bhusawal,Rajasthan,High,2024-11-09,True,True
9388,9172,2024-08-01,completed,Belgaum,Uttar Pradesh,556029.83,Samiha,Vig,gbajaj@example.net,6631836474,48,Male,Belgaum,Uttar Pradesh,Medium,2022-07-12,True,True
9392,16215,2024-04-01,completed,Sasaram,Maharashtra,556974.09,Charvi,Dar,devanhunar@example.org,9517033838,18,Female,Sasaram,Maharashtra,Medium,2024-12-24,True,True
9474,1804,2023-11-02,processing,Bellary,Punjab,349549.38,Anahi,Tak,ggopal@example.com,8375681678,18,Female,Bellary,Punjab,Medium,2023-04-22,True,True
9498,15675,2023-09-04,completed,Navi Mumbai,Karnataka,368057.48,Ela,Ratta,taranrastogi@example.org,4053063704,54,Male,Navi Mumbai,Karnataka,Low,2022-09-16,True,True
9520,17786,2024-05-15,completed,Jorhat,Uttar Pradesh,439520.05,Misha,Ramachandran,janizain@example.com,919928134489,43,Male,Jorhat,Uttar Pradesh,High,2024-02-14,True,True
9523,12603,2023-03-16,completed,Durgapur,Uttar Pradesh,500012.2,Yashvi,Khare,trivedimannat@example.com,912321057978,27,Male,Durgapur,Uttar Pradesh,Medium,2024-09-16,True,True
9558,18906,2022-05-17,completed,Madhyamgram,Maharashtra,476442.72,Abram,Vora,tellaemir@example.net,5563818426,24,Male,Madhyamgram,Maharashtra,Low,2022-06-25,True,True
9584,15084,2024-06-06,completed,Surendranagar Dudhrej,Tamil Nadu,373129.81,Nehmat,Bala,msingh@example.org,1810807337,43,Female,Surendranagar Dudhrej,Tamil Nadu,Low,2024-01-07,True,True
9713,3428,2024-07-25,delivered,Jamnagar,Karnataka,458246.3,Aradhya,Johal,eva14@example.net,1967991845,47,Female,Jamnagar,Karnataka,Low,2022-01-05,True,True
9715,17963,2024-08-24,completed,Bihar Sharif,Bihar,357121.93,Ira,Kamdar,shayre@example.com,910811906422,50,Female,Bihar Sharif,Bihar,High,2024-01-05,True,True
9748,8582,2024-05-30,completed,Thane,Rajasthan,443056.15,Pari,Vora,sethojas@example.net,5852186464,20,Female,Thane,Rajasthan,Low,2023-11-02,True,True
9839,11116,2022-06-04,cancelled,Rampur,Uttar Pradesh,503482.03,Siya,Sant,chaudharymohanlal@example.com,919498440853,39,Female,Rampur,Uttar Pradesh,Medium,2024-11-23,True,True
9975,15010,2023-09-18,processing,Raipur,Bihar,682968.29,Faiyaz,Saraf,oshere@example.com,913679612988,28,Female,Raipur,Bihar,High,2024-07-23,True,True
9991,16464,2024-05-10,delivered,Dehradun,Maharashtra,352306.09,Purab,Master,aliabrar@example.com,2765091223,28,Female,Dehradun,Maharashtra,Low,2024-09-28,True,True
10062,6114,2024-02-29,completed,Kalyan-Dombivli,Uttar Pradesh,454497.8,Armaan,Bhatti,keyadass@example.net,5131989484,18,Female,Kalyan-Dombivli,Uttar Pradesh,High,2024-01-01,True,True
10261,8718,2023-07-21,completed,Aurangabad,Punjab,364949.86,Zoya,Bahri,andrasara@example.net,919179841290,18,Male,Aurangabad,Punjab,Medium,2024-11-16,True,True
10267,19084,2023-04-08,delivered,Varanasi,Rajasthan,434839.26,Urvi,Master,samar39@example.org,4967308101,19,Male,Varanasi,Rajasthan,High,2024-05-18,True,True
10331,15869,2024-03-04,completed,Agartala,West Bengal,379209.18,Vaibhav,Ramesh,wkulkarni@example.org,915231744435,29,Male,Agartala,West Bengal,Low,2024-03-22,True,True
10424,9074,2022-07-29,completed,Bidar,Maharashtra,658353.13,Faiyaz,Raj,dharpranay@example.com,6938536062,28,Male,Bidar,Maharashtra,Low,2022-09-19,True,True
10516,13754,2024-02-04,completed,Burhanpur,Punjab,467334.05,Parinaaz,Chand,thakeralia@example.com,214062672,24,Female,Burhanpur,Punjab,Low,2024-01-02,True,True
